羅馬字	漢字	頻率
sah-kao	煞覺	2
sah-kʽeo	煞扣	1
sah-lah	撒拉	42
sah-lah-go	撒拉個	4
sah-leng	撒冷	1
sah-loh	撒鹿	4
sah-læ	撒萊	14
sah-læ-go	撒萊個	3
sang	生	138
sang-cʽih	生出	16
sang-cʽih-go	生出個	2
sang-cʽih-læ-de	生出來了	1
sang-cʽih-læ-go	生出來個	2
sang-de	生了	2
sang-go	生個	28
sang-ho	生火	1
sang-i	生意	3
sang-kyʽi	生氣	2
sang-kʽeo	牲口	54
sang-kʽeo-go	牲口個	5
sang-kʽeo-li	牲口裏	1
sang-leh	生勒	1
sang-loh	生落	1
sang-loh-læ	生落來	1
sang-loh-læ-go	生落來個	1
sang-læ	生來	5
sang-m	生姆	1
sang-mun	生滿	1
sang-nyih	生日	1
sang-peh	生撥	10
sang-tong-go	生東個	1
sang-tsʽæn	生產	2
sang-yiang	生養	7
sao	燥	1
sao-de	燥了	2
sao-di-li	燥地裏	1
sao-go	燥個	2
sao-lo	掃羅	2
se-tsih	雖即	5
seh-djü	塞住	1
seh-neh-pô-nyi	撒納巴尼	1
seh-seh	塞塞	1
seh-seh-go	塞塞個	1
seng-kyʽi	生氣	2
seng-kyʽi-go	生氣個	2
seng-nyü	孫女	1
seng-ts	孫子	3
seo	搜	2
seo-seo	瘦瘦	5
shih	設	6
shih-go	設個	1
shih-hyü-to	設許多	1
shih-lih	設立	10
shih-lih-go	設立個	1
shih-pah	說八	2
shih-pah-go	說八個	1
shih-wô	說話	47
shoh	束	1
shoh-dao	束稻	1
shoh-go	束個	1
shoh-long	縮攏	1
shông-kwʽa	爽快	1
shông-sang	雙生	2
shü	歲	49
shü	水	37
shü-dao	势道	1
shü-de	歲了	3
shü-de	水了	1
shü-dæ	世代	9
shü-go	水個	2
shü-keo-li	水溝裏	2
shü-kæn-zông	世間上	23
shü-kæn-zông-go	世間上個	1
shü-li	水裏	2
shü-li-go	水裏個	1
shü-nyün	水源	7
shü-r	書珥	2
shü-r-go	書珥個	1
shü-zao-li	水槽裏	2
shü-üô	書亞	1
shü-üô-go	書亞個	2
si	死	30
si	西	1
si-ah	細阿	1
si-de	死了	26
si-ding	西定	3
si-fah	西發	1
si-fi-ong	洗非翁	1
si-go	死個	3
si-lah	洗拉	3
si-lah	西拉	3
si-lah-go	西拉個	1
si-lih	西烈	1
si-læ	死來	3
si-min	西緬	9
si-min-go	西緬個	1
si-mô-li	西瑪利	1
si-nyi	西尼	1
si-nying	死人	7
si-nying-go	死人個	1
si-pin	洗扁	3
si-pin	西邊	1
si-po	洗玻	2
si-pu-leng	西布倫	3
si-pu-leng-go	西布倫個	1
si-pô	西巴	1
si-r	西珥	7
si-r-go	西珥個	2
si-si	細細	1
si-si-go	細細個	1
si-teng	西頓	3
si-ts	死仔	8
siang-gying	相近	5
siang-gying-go	相近個	2
siang-ken	相干	3
siang-liang	商量	7
siang-mao	相貌	15
siang-sing	相信	2
siang-tʽong	相通	1
siang-vông	想望	1
siao	小	24
siao	笑	5
siao	少	1
siao	燒	1
siao-go	小個	6
siao-ko-de	笑過了	1
siao-lo	少羅	1
siao-læ	小來	1
siao-ngeo	小牛	2
siao-nying	小人	22
siao-nying-go	小人個	3
siao-nön	小囡	6
siao-shü	稍勢	1
siao-siao	少少	2
siao-sing	小心	2
siao-yiang	小羊	8
sih-læ	泄來	1
sih-nô	薛拿	1
sih-pʽô	悉怕	5
sih-pʽô-go	悉怕個	2
sih-teh	識得	4
sin	先	11
sin	閃	9
sin	線	1
sin-cü-nying	先知人	1
sin-go	閃個	5
sing	心	4
sing	星	1
sing-cün-læ	醒轉來	1
sing-cʽih	伸出	6
sing-hwe	心灰	1
sing-hyiang	聲響	9
sing-ing	聲音	3
sing-kwʽu	辛苦	2
sing-leng	伸崙	1
sing-li	心裏	18
sing-læn	心蘭	1
sing-ming	性命	25
sing-ming-go	性命個	1
sing-pin	身邊	1
sing-siang	心想	4
sing-siu	星宿	4
sing-vu	新婦	11
sing-yih	新葉	1
sing-yüing	身孕	6
sing-yüing-go	身孕個	1
sing-zông	身上	3
sing-zông	升上	1
sing-zông-kyʽi	升上去	2
siu	手	31
siu	收	3
siu	守	2
siu-de	收了	1
siu-dzing	收成	1
siu-gyüoh	手鐲	1
siu-hwô	繡花	1
siu-hwô-go	繡花個	2
siu-keh	收割	3
siu-kwang	手梗	1
siu-li	手裏	44
siu-li-go	手裏個	4
siu-long	收攏	3
siu-long-go	收攏個	1
siu-pʽao	手帕	3
siu-sang	收生	1
siu-sang-go	收生個	2
siu-sih	首飾	1
siu-tao-de	收到了	1
siu-ʽô	手下	2
siu-ʽô-go	手下個	1
so-r	瑣珥	7
so-ʽeh	瑣轄	1
so-ʽeh-go	瑣轄個	2
soh	啥	3
soh	宿	2
soh	束	1
soh-feh-z	啥弗是	1
soh-go	啥個	33
soh-ko	宿過	5
soh-ko-yia	宿過夜	1
soh-si	啥西	4
soh-soh	速速	2
song	送	19
song-hyiang	松香	1
song-jü	松樹	1
song-kyʽi	送去	2
song-peh	送撥	8
su	數	2
su-djông	素常	6
su-feh	數弗	1
su-feh-pin	數弗遍	1
su-keh	疏割	2
su-leh-cʽih	數勒出	1
su-leh-pin	數勒遍	2
su-si	蘇西	1
su-tsʽæ	蔬菜	6
sæn	山	10
sæn	三	4
sæn	散	1
sæn-ao	山坳	5
sæn-ao-li	山坳裏	2
sæn-de	三隊	1
sæn-go	三個	5
sæn-gyi-kʽæ	散其開	1
sæn-jih	三十	13
sæn-jih-ng	三十五	1
sæn-jih-nyi	三十二	1
sæn-jih-s	三十四	1
sæn-jih-sæn	三十三	1
sæn-jih-tsʽih	三十七	1
sæn-ko	三個	1
sæn-kʽæ	散開	4
sæn-lah	三拉	2
sæn-leh	省勒	10
sæn-li	山裏	8
sæn-li-de	山裏了	1
sæn-ngæn-li	山岩裏	1
sæn-nyih	三日	5
sæn-nyih-go	三日個	1
sæn-nyin-go	三年個	3
sæn-pah	三百	6
sæn-pʽang	三乓	2
sæn-teng	山頂	1
sæn-ting	山頂	1
sæn-tsah	三隻	2
sæn-yiang	山羊	7
sæn-yiang-go	山羊個	1
sæn-ylang	山羊	1
sæn-zeng	三層	1
sô	所	162
sô-lih	沙列	1
sô-mô	沙瑪	2
sô-nyi	沙泥	3
sô-to-mô	所多瑪	20
sô-tso	所做	3
sô-tso-go	所做個	1
sô-vi	沙微	1
sô-vi-kyi-lih-ding	沙微基列亭	1
sô-wô	所話	1
sô-wô-go	所話個	1
sô-yi	所以	19
sô-yiu	所有	1
sô-yiu-go	所有個	6
sông	傷	3
sông-diao	喪掉	3
sông-diao-de	喪掉了	1
sông-ming	喪命	1
sông-sing	傷心	1
sông-z-go	喪事個	1
sông-ʽeng	傷痕	1
sông-ʽæ	傷害	1
sông-ʽæ-go	傷害個	1
sön	算	9
ta	帶	20
ta	戴	1
ta-gyi-cʽih	帶其出	1
ta-kyü-go	帶歸個	1
ta-kyü-læ-go	帶歸來個	1
ta-kyʽi	帶去	1
ta-leh	帶勒	17
ta-leh-kyʽi	帶勒去	2
ta-loh-kyʽi	帶落去	1
ta-læ	帶來	4
ta-læ-go	帶來個	2
ta-peh	帶撥	2
ta-tao	帶到	1
tah	搭	9
tah-bang	搭棚	1
tang	打	5
tang-ba	打敗	5
tang-fah	打法	1
tang-go	打個	1
tang-liah-go	打獵個	2
tang-mun-ts	打滿仔	1
tang-shü	打水	7
tang-shü-go	打水個	1
tang-sông	打傷	1
tang-tsiang	打仗	2
tang-tsiang	打賬	1
tao	到	169
tao	刀	3
tao	倒	2
tao-cʽih-go	倒出個	1
tao-cʽü	到處	12
tao-go	到個	1
tao-kao	禱告	6
tao-kʽeo	刀口	1
tao-leh	到了	5
tao-loh	倒落	1
tao-læ	倒來	1
tao-me	倒黴	1
tao-tʽe-bu	倒退步	1
te	對	2
te	堆	1
te-deo	對頭	3
te-min	對面	6
te-siu	對手	2
te-tang-te	對打對	2
te-tsing	對證	9
teh	啄	2
teh	得	2
teh-cü	得知	11
teh-cü-de	得知了	1
teh-djoh	得着	38
teh-djoh-go	得着個	9
teh-ih	得一	3
teh-sing	得勝	1
teh-sing-de	得勝了	2
teh-ze	得罪	5
teng	等	765
teng-dæ	等待	1
teng-tao	等到	13
teng-tong	等東	1
teng-tʽah	等塔	1
ti-dih	抵敵	3
ti-dæn	底但	2
ti-dæn-go	底但個	1
ti-jing	底順	3
ti-jing-go	底順個	1
ti-nô	底拿	7
ti-nô-go	底拿個	2
ti-pʽo-lah	底破拉	1
ti-sæn	底珊	2
ti-sæn-go	底珊個	1
ti-ti	底底	1
ti-ʽô	底下	5
tia-nyiang	爹孃	2
tiao	鳥	9
tiao	吊	1
tiao-sah	吊煞	2
tih-loh	跌落	1
tin-ts	點子	5
tin-ts-go	點子個	3
ting	頂	33
ting-kao-go	頂高個	1
ting-pʽô-go	頂怕個	1
ting-si	頂細	1
ting-siao	頂小	1
ting-siao-go	頂小個	1
tiu	丟	3
to	多	8
to-bi	躲避	3
to-kyʽi	多起	1
to-kyʽi-læ	多起來	13
to-leh-kying	多勒緊	1
to-siao	多少	1
to-tæn	多單	3
to-zia	多謝	1
tong	東	3
tong	冬	1
tong-fong	東風	3
tong-go	東個	1
tong-nen-si-poh	東南西北	1
tong-pin	東邊	9
tong-pin-go	東邊個	2
tong-pun-pin	東半邊	1
tong-sah	凍煞	1
tong-si	東西	41
ts	子	2
ts	煮	1
ts-go	籽個	3
ts-ih	之一	1
ts-jing	滋潤	1
ts-ka	址界	2
ts-ka-go	址界個	1
ts-nga	之外	6
ts-peh	煮撥	1
ts-pʽa	支派	5
ts-seng	子孫	19
ts-tin	指點	12
ts-tin-go	指點個	1
ts-ts-jing-jing	滋滋潤潤	1
ts-ʽeo	之後	11
tsah	隻	4
tsah	摘	2
tsah-công-go	扎壯個	4
tsah-na-de	摘奶了	1
tsah-na-go	摘奶個	1
tsah-tin	摘點	1
tsah-vah	責罰	3
tsang	爭	1
tsang-leng	爭論	1
tsang-zao	爭造	9
tsao	早	6
tsao	遭	1
tsao-djoh	遭着	3
tsao-tʽin-nyiang	早天亮	2
tse	追	1
tse-djoh	追着	1
tse-djoh-ts	追着仔	1
tse-ken	追趕	1
tse-loh-læ	追落來	1
tseng-djong	尊重	1
tseng-kyʽi-go	尊起個	1
tseo	走	1
tseo-cün	走轉	12
tseo-cʽih	走出	33
tseo-cʽih-go	走出個	2
tseo-cʽih-kyʽi	走出去	2
tseo-cʽih-læ	走出來	4
tseo-cʽih-læ-go	走出來個	1
tseo-go	走個	3
tseo-ko	走過	7
tseo-ko-kyʽi	走過去	1
tseo-kyü	走歸	5
tseo-kyü-kyʽi	走歸去	1
tseo-kyʽi	走去	2
tseo-kyʽi	走起	1
tseo-kʽæ-kyʽi	走開去	1
tseo-leh	走勒	1
tseo-loh	走落	13
tseo-long	走攏	4
tseo-long-kyʽi	走攏去	3
tseo-long-læ	走攏來	7
tseo-lu	走路	2
tseo-lu-go	走路個	1
tseo-læ	走來	2
tseo-læ-tseo-kyʽi	走來走去	1
tseo-ming	奏明	4
tseo-siu	走獸	8
tseo-tao	走到	19
tseo-tseo	走走	1
tseo-tsing	走進	28
tseo-tsing-go	走進個	1
tseo-tsing-læ	走進來	2
tseo-zông	走上	8
tseo-zông-kyʽi	走上去	1
tseo-zông-læ	走上來	1
tsi-bin	祭便	2
tsi-bin-go	祭便個	4
tsi-dæn	祭壇	1
tsi-me	姊妹	10
tsi-me-go	姊妹個	1
tsi-mun	𣥼滿	3
tsi-s	祭司	5
tsi-s-go	祭司個	2
tsi-ts	妻子	1
tsi-veh	祭物	3
tsia-siu	借手	2
tsia-siu-pin	借手邊	3
tsia-siu-pin-go	借手邊個	1
tsia-tsah	借隻	1
tsiah-pe	爵杯	4
tsiah-pe-go	爵杯個	2
tsiah-we	爵位	1
tsiang	將	1
tsiang-bong	帳篷	20
tsiang-bong-go	帳篷個	1
tsiang-bong-li	帳篷裏	7
tsiang-da	長大	1
tsiang-kyüing	將軍	3
tsiang-lao	長老	2
tsiang-læ	將來	13
tsiang-læ-go	將來個	3
tsiang-sih	將息	1
tsiang-ts-go	長子個	5
tsiao	照	46
tsiao-djoh	照着	3
tsiao-kwu	照顧	3
tsiao-su	照數	1
tsih	接	9
tsih	只	3
tsih	七	1
tsih-dæ	接代	4
tsih-hao	只好	1
tsih-ing	接應	1
tsih-jü	積儲	3
tsih-loh	積落	2
tsih-loh-go	積落個	1
tsih-pah	七百	1
tsih-shü	汁水	2
tsih-tsih	接接	1
tsih-veng	職份	3
tsih-we	接位	7
tsih-yiu	只有	20
tsih-z	只是	9
tsih-ziu	接受	3
tsih-ziu-ts	接受仔	1
tsih-zông	接上	1
tsin	剪	3
tsin	佔	1
tsin	箭	1
tsin-djü-leh	佔住勒	1
tsing	井	18
tsing	進	8
tsing	整	1
tsing-deo	枕頭	1
tsing-deo-go	枕頭個	1
tsing-djong	珍重	1
tsing-dzih	正直	2
tsing-dzih-go	正直個	1
tsing-go	井個	1
tsing-hao	正好	1
tsing-kong	進貢	1
tsing-kʽeo	井口	1
tsing-kʽeo-go	井口個	1
tsing-kʽeo-li-go	井口裏個	3
tsing-li	井裏	2
tsing-lu	正路	1
tsing-meh	浸沒	1
tsing-nyih	整日	1
tsing-pin	井邊	1
tsing-sah	浸煞	1
tsing-shü-go	井水個	1
tsing-sing	真心	1
tsing-tsing	真真	1
tsing-vah	征伐	1
tsing-yüih	正月	1
tsing-ziang	正像	6
tsiu	酒	11
tsiu	咒	3
tsiu-keh-li	周割禮	15
tsiu-keh-li-go	周割禮個	1
tsiu-ko	晝過	3
tsiu-mô	咒罵	11
tsiu-mô-go	咒罵個	3
tsiu-pe	酒杯	4
tsiu-pe-li	酒杯裏	1
tsiu-tsing	酒政	8
tsiu-tsing-go	酒政個	1
tso	做	218
tso-dzing	做成	2
tso-fah	做法	5
tso-feh-læ	做弗來	1
tso-feh-læ-go	做弗來個	2
tso-go	做個	16
tso-gyi	做其	1
tso-gyi	做忌	1
tso-leh	做勒	5
tso-leh	做了	1
tso-nying	做人	7
tso-tih-go	做的個	1
tso-tʽah	做𡍲	2
tso-veng-go	做墳個	1
tso-yia	做夜	2
tsoh-go	足個	2
tsoh-loh	摘落	1
tsoh-tsoh	足足	2
tsoh-ôh	作惡	6
tsong	總	2
tsong-iao	總要	3
tsong-kwun	總管	7
tsong-kwun-go	總管個	1
tsong-toh	總督	2
tsong-we	總會	2
tsu-djü	阻住	2
tsu-tsong	祖宗	19
tsu-tsong-go	祖宗個	1
tsæ	再	48
tsæ	載	1
tsæ-feh	再弗	3
tsæ-leh	載勒	2
tsæ-næn	災難	2
tsæn-ko	趲過	1
tsæn-me	讚美	2
tsô	遮	2
tsô	榨	1
tsô-djü	遮住	2
tsông	葬	20
tsông-kæn	葬間	4
tsông-kæn-go	葬間個	1
tsông-leh	裝勒	1
tsông-læ	葬來	3
tsông-mun	裝滿	1
tsʽ	雌	4
tsʽ-bang	刺棚	1
tsʽ-di	此地	8
tsʽ-di-go	此地個	1
tsʽ-go	雌個	4
tsʽ-jü	次序	1
tsʽ-li-ts	雌驢子	1
tsʽ-loh	雌鹿	1
tsʽ-ngeo	雌牛	2
tsʽ-sæn-yiang	雌山羊	2
tsʽ-wu-yiang	雌湖羊	1
tsʽ-yiang	雌羊	2
tsʽ-yüong	雌雄	5
tsʽa	差	31
tsʽa-kyʽi-go	差去個	1
tsʽa-læ	差來	2
tsʽa-nying	差人	1
tsʽa-s	差使	1
tsʽang-tæn-kyʽi	撐帶起	1
tsʽao-liao	草料	3
tsʽao-moh	草木	1
tsʽe	催	2
tsʽeng	忖	1
tsʽeng-tsʽeng	忖忖	2
tsʽeo	湊	1
tsʽi-ts	妻子	107
tsʽi-ts-go	妻子個	2
tsʽi-ts-teng	妻子等	1
tsʽi-tsʽi	悽悽	2
tsʽi-tsʽi	棲棲	1
tsʽia	且	3
tsʽia-kʽen	且看	1
tsʽiang-deh	搶奪	2
tsʽiao-li	俏麗	1
tsʽih	七	7
tsʽih	切	1
tsʽih-be	七倍	2
tsʽih-deo	七頭	8
tsʽih-go	七個	13
tsʽih-jih	七十	3
tsʽih-jih-go	七十個	1
tsʽih-jih-ng	七十五	2
tsʽih-jih-tsʽih	七十七	2
tsʽih-nyih	七日	3
tsʽih-nyih-go	七日個	2
tsʽih-nyin	七年	8
tsʽih-nyin-go	七年個	1
tsʽih-pah	七百	1
tsʽih-te	七對	2
tsʽih-tsah	七隻	3
tsʽih-tsao	七遭	1
tsʽih-yüih	七月	1
tsʽin-ding	千定	1
tsʽin-væn	千萬	1
tsʽing	請	58
tsʽing	親	4
tsʽing-cü	親嘴	2
tsʽing-gying	親近	1
tsʽing-hwu	稱呼	6
tsʽing-kyün	親眷	3
tsʽing-kyün-go	親眷個	1
tsʽing-kʽeo	親口	1
tsʽing-ngæn	親眼	3
tsʽing-siu	親手	2
tsʽing-ting	清盯	1
tsʽing-tsæn	稱讚	1
tsʽing-tsʽao	青草	3
tsʽing-tsʽing	親親	4
tsʽiu-ngô	抽芽	1
tsʽo-cʽü	錯處	4
tsʽo-loh	錯落	1
tsʽong-ming	聰明	4
tsʽu-ih	初一	1
tsʽu-ih-go	初一個	1
tsʽæ-su	菜蔬	2
tsʽæn-nyih	產業	15
tsʽô	差	2
tsʽô-cʽih	岔出	1
tsʽô-ts	車子	7
tsʽông-zao	創造	10
tsʽông-zao-go	創造個	1
tsʽông-zao-ih-nen	創造一男	1
tu	都	154
tæn-boh	單薄	1
tæn-koh	耽擱	8
tæn-koh-go	耽擱個	4
tæn-koh-tong-go	耽擱東個	1
tæn-tsih	單只	7
tô-hwô	朵化	3
tông	當	7
tông-deo	當頭	3
tông-feh-kyʽi	當弗起	2
tông-leh	擋勒	2
tông-nyih	當日	1
tông-nyin	當年	1
tön	斷	2
tön-tsing	端正	1
tön-tsing-go	端正個	1
tʽa	拖	1
tʽa-bing-go	太平個	1
tʽa-kyʽüoh-de	拖喫了	1
tʽa-lah	他拉	8
tʽa-læ-go	拖來個	1
tʽah	塔	2
tʽao	討	4
tʽao-wæn	討還	2
tʽao-wæn-de	討還了	1
tʽe-de	退了	1
tʽe-kʽæ	推開	1
tʽe-leh	退了	1
tʽe-loh	退落	2
tʽe-loh-kyʽi	退落去	1
tʽeh-diao	脫掉	3
tʽeh-yüih	脫穴	1
tʽen-ts	探子	7
tʽeng-diao	吞掉	1
tʽeng-kyʽi	氽去	1
tʽeng-kyʽüoh	吞喫	2
tʽeng-kyʽüoh-de	吞喫了	4
tʽeng-loh	吞落	1
tʽeng-læ	氽來	1
tʽeo	偷	3
tʽeo-bun	偷伴	4
tʽeo-dao	偷盜	1
tʽeo-lah	偷勒	1
tʽeo-tih-de	偷的了	1
tʽi	替	1
tʽi-deo	剃頭	1
tʽiao	糶	2
tʽiao-loh	跳落	1
tʽiao-peh	糶撥	1
tʽih-ziang	鐵匠	1
tʽin	天	11
tʽin-cʽông	天窗	2
tʽin-di	天地	1
tʽin-di-go	天地個	3
tʽin-go	天個	1
tʽin-kʽong-li	天空裏	6
tʽin-li	天裏	4
tʽin-li-go	天裏個	8
tʽin-liang	天亮	3
tʽin-nyiang	天亮	14
tʽin-s	天使	15
tʽin-zông	天上	1
tʽin-zông-go	天上個	2
tʽin-ʽen	天旱	1
tʽin-ʽô	天下	7
tʽin-ʽô-go	天下個	3
tʽing	聽	28
tʽing-go	聽個	1
tʽing-leh-cʽih	聽勒出	1
tʽing-meng	聽聞	23
tʽing-meng-de	聽聞了	3
tʽing-meng-go	聽聞個	3
tʽing-meng-ts	聽聞仔	1
tʽing-tong	聽從	1
tʽoh	託	1
tʽoh-fu	託付	1
tʽong	通	1
tʽong-cü	通知	13
tʽong-gong	統共	6
tʽong-kwʽu-go	痛苦個	1
tʽong-leh	痛勒	1
tʽong-pao	通報	1
tʽong-z	通事	1
tʽong-ʽang-go	通行個	1
tʽu-m	土姆	1
tʽu-pah	土八	1
tʽu-pah-kæ-ing	土八該隱	2
tʽu-tsʽæn	土產	2
tʽæ	胎	2
tʽæ-li	胎裏	3
tʽæ-li-go	胎裏個	1
tʽông-jün	倘然	1
u-sah	烏薩	1
u-su-go	惡愫個	2
u-wæ	污壞	1
u-w̆e	污穢	4
u-z	烏士	2
vah	罰	1
vah-go	罰個	3
vah-tsiu	罰咒	22
vah-tsiu-go	罰咒個	1
veng-deo	墳頭	1
veng-di	墳地	1
veng-di-go	墳地個	3
veng-go	墳個	2
veng-lu	紋路	6
veng-lu-go	紋路個	2
veng-mo	墳墓	2
vi-pih	未必	1
voh	服	3
voh	復	1
voh-læ	伏來	1
voh-z	服侍	19
voh-z-go	服侍個	1
vu	武	1
vu-hwô-ko	無花果	1
vu-kyʽi	浮起	1
vu-lu	霧露	1
vu-yin	無言	1
væn	犯	1
væn-djoh	犯着	2
væn-koh	萬國	3
væn-nying	犯人	2
væn-pah	凡百	50
væn-pah-go	凡百個	1
væn-tsi	燔祭	3
væn-veh	萬物	2
væn-wông	藩王	6
væn-wông-go	藩王個	4
væn-ze	犯罪	1
vông-kæn	房間	1
vông-li	房裏	1
vông-veng	房分	1
wa	還	51
wa-yiu	還有	57
wa-z	還是	2
we	會	216
we	位	1
we	回	1
we-be	違背	1
we-djü	圍住	1
we-leh	爲了	63
we-nyih	爲業	2
we-teh	回答	20
we-ts	爲止	1
weh	活	4
weh	𣝗	2
weh-dong-de	活動了	1
weh-go	活個	20
weh-go	𣝗個	1
weh-kæn	活間	1
weh-ming	活命	3
weh-ming-go	活命個	1
weh-nying-go	活人個	1
weh-tong	活東	2
weh-tong-go	活東個	3
weh-veh	活物	1
weng-dzeh	混雜	2
wu-bing	戶平	1
wu-leh	戶勒	1
wu-s	戶斯	1
wu-sing	戶伸	1
wu-sæn	戶珊	2
wu-yiang	湖羊	5
wun	換	1
wun-de	換了	4
wun-de	完了	2
wun-kong	完工	2
wun-leh	換勒	1
wæ-diao	壞掉	3
wæ-wæ	懷懷	2
wæ-wæ-hyiang	懷懷響	1
wæn	還	14
wæn-de	還了	1
wæn-pao	還報	1
wô	話	601
wô-go	話個	7
wô-hyiang	話向	1
wô-ko	話過	1
wô-ko-de	話過了	1
wông	王	63
wông-go	王個	4
wông-kong-li	王宮裏	2
wông-kʽong	惶恐	2
wông-ti	皇帝	1
w̆a	壞	2
w̆a-cʽü	壞處	2
w̆e-fong	威風	1
w̆e-kyʽüoh	委曲	3
w̆e-nyin	威嚴	1
w̆æn	娃	1
yi	又	128
yi-deh	以特	1
yi-fah	以法	1
yi-fah-da	以法大	4
yi-fah-lin	以法蓮	8
yi-fah-lin-go	以法蓮個	3
yi-feh	以弗	1
yi-feh-da	以法大	1
yi-feh-leng	以弗崙	10
yi-feh-leng-go	以弗崙個	2
yi-hyi	以希	1
yi-jih-koh	以實各	2
yi-jih-mô-li	以實瑪利	16
yi-jih-mô-li-go	以實瑪利個	5
yi-kying	已經	65
yi-lah	以拉	3
yi-lah-da	以拉大	1
yi-lah-sah	以拉撒	2
yi-leng	以倫	1
yi-leng-go	以倫個	2
yi-li	以利	1
yi-li-fah	以利法	5
yi-li-fah-go	以利法個	2
yi-li-lo-hyi	以利羅熙	1
yi-li-sô	以利沙	1
yi-li-üô-sah	以利亞撒	1
yi-lih	以力	1
yi-loh-go	遺落個	1
yi-læn	以攔	3
yi-læn	以蘭	1
yi-mi	以米	1
yi-no-z	以挪士	6
yi-noh	以諾	8
yi-noh-go	以諾個	1
yi-pah	以八	1
yi-sah	以撒	79
yi-sah-go	以撒個	10
yi-sah-kyüô	以薩迦	3
yi-sao	以掃	73
yi-sao-go	以掃個	9
yi-seh-kyüô-go	以薩迦個	1
yi-seh-lih	以色列	37
yi-seh-lih-go	以色列個	6
yi-shü-yi	以書以	1
yi-shü-üô	以書亞	1
yi-tong	以東	8
yi-tong-go	以東個	5
yi-tsʽah	以察	2
yi-tsʽah-go	以察個	1
yi-z	又是	1
yi-z-kyüô	以士迦	1
yi-z-peng	以士本	1
yi-zin	以前	3
yi-ʽeo	以後	26
yia	也	133
yia	夜	15
yia	呀	3
yia	野	1
yia-deo	夜頭	6
yia-kwʽa	夜快	4
yia-kyʽi-go	野氣個	1
yia-li	夜裏	2
yia-siu	野獸	9
yia-tao	夜到	11
yia-tiao	野鳥	1
yia-tsʽao	野草	1
yia-yia	爺爺	1
yiang	羊	30
yiang	揚	2
yiang-de	羊隊	5
yiang-de	養了	1
yiang-de-go	羊隊個	1
yiang-de-li	羊隊裏	1
yiang-de-li-go	羊隊裏個	1
yiang-go	羊個	2
yiang-gyin	羊圈	1
yiang-liu	楊柳	1
yiang-mao	羊毛	3
yiang-tang-yiang	樣打樣	2
yiang-yiang	樣樣	2
yiang-yiu	羊油	1
yih	葉	1
yih-kyiah-sah-ha-tʽu-da	亦甲撒哈土大	1
yih-læ	葉徠	1
yin	鹽	5
yin-cʽih	現出	8
yin-cʽih-læ	現出來	2
yin-cʽih-læ-go	現出來個	1
yin-dzæ	現在	8
yin-go	鹽個	1
yin-kʽæ	延開	1
yin-kʽæ-kyʽi	延開去	1
ying-dao	引導	2
ying-vah	刑罰	3
ying-yiu	引誘	1
yiu	有	201
yiu	又	8
yiu	油	3
yiu-da	猶大	29
yiu-da-go	猶大個	1
yiu-de	有了	6
yiu-foh	有福	1
yiu-go	有個	23
yiu-lao	有佬	1
yiu-lao-de	有佬了	1
yiu-pah	猶八	1
yiu-sing	有身	11
yiu-tih	猶滴	1
yiu-yü	有餘	1
yiu-ze	有罪	1
yiu-ziu	有壽	1
yiu-ʽoh	誘惑	1
yiu-ʽæn	有限	1
yiæ-din	埃田	6
yiæ-gyih	埃及	86
yiæ-gyih-go	埃及個	11
yiæ-lah	耶拉	1
yiæ-meo-li	耶母利	1
yiæ-pu-si	耶布西	1
yiæ-pu-z	耶布士	1
yiæ-seh	埃色	1
yiæ-seh	耶色	1
yiæ-tʽiah	耶帖	1
yiæ-z	耶是	3
yiæ-ʽo-wô	耶和華	145
yiæ-ʽo-wô-go	耶和華個	24
yü	於	1
yü	雨	1
yü-kô	愈加	6
yü-sin	預先	2
yü-to	餘多	5
yüih	穴	11
yüih	月	2
yüih-kying	月經	2
yüih-kyʽi	抈去	1
yüih-liang	月亮	1
yüih-læ	抈來	1
yüih-veng	月分	2
yüing	雲	2
yüing-dong	運動	1
yüing-li	雲裏	2
yün	園	11
yün-go	園個	1
yün-go	遠個	1
yün-kwu	緣故	5
yün-li	園裏	2
yün-yün	遠遠	2
yüong	用	37
yüong	雄	4
yüong-dziang	用場	1
yüong-l̆a	用拉	1
yüong-ngeo	雄牛	1
yüong-nying	傭人	1
yüong-sæn-yiang	雄山羊	2
yüong-wu-yiang	雄湖羊	1
yüong-wun-de	用完了	1
yüong-wô	榮華	2
yüong-yi	容易	1
yüong-yiang	雄羊	4
yüong-ziu	容受	1
yüô-boh	雅泊	1
yüô-feh	雅弗	6
yüô-feh-go	雅弗個	3
yüô-fæn	雅番	1
yüô-fæn-go	雅番個	1
yüô-koh	雅各	181
yüô-koh-de	雅各了	1
yüô-koh-dzing-gyiu	雅各仍舊	1
yüô-koh-go	雅各個	21
yüô-kyiah	夏甲	17
yüô-kying	雅斤	1
yüô-li	雅利	1
yüô-lih	雅列	5
yüô-læn	雅蘭	3
yüô-ming	雅憫	1
yüô-pah	雅八	1
yüô-sih	雅薛	1
yüô-w̆ô	夏娃	3
z	是	324
z	自	1
z-de	是了	4
z-djông	時常	1
z-go	是個	10
z-ka	是介	80
z-ka-go	是介個	4
z-ken	事幹	55
z-kyin	示劍	12
z-kyin-go	示劍個	6
z-kʽah	㖷喀	4
z-lah	示拉	5
z-lin	示臉	1
z-mi-bih	士米別	1
z-neh	士納	1
